timestamp,outside_t,outside_h,outside_c,outside_p,outside_a,outside_v,room_1_t,room_1_h,room_1_c,room_1_p,room_1_a,room_1_v,room_2_t,room_2_h,room_2_c,room_2_p,room_2_a,room_2_v,room_3_t,room_3_h,room_3_c,room_3_p,room_3_a,room_3_v,supply_t,supply_h,supply_c,supply_p,supply_a,supply_v,return_t,return_h,return_c,return_p,return_a,return_v,mixed_t,mixed_h,mixed_c,mixed_p,mixed_a,mixed_v,cooler_t,cooler_h,cooler_c,cooler_p,cooler_a,cooler_v,heated_t,heated_h,heated_c,heated_p,heated_a,heated_v,mixer,fan,flowrate,coolerState,heaterState,humidifierState,Tz_weighted,ts,source,supply_t_original,timestamp_synth,timestamp_orig
1997-01-01T02:29:20Z,33.0,57.6,674,0,2,185,23.7,50.7,0,955.7,0,0,27.2,48.4,400,0,1,22,21.5,63.9,400,0,1,19,17.4,76.6,435,0,1,39,22.5,59.1,452,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.31,2026-07-23 07:05:16.738000+00:00,P5[2],,1997-01-01 02:29:20+00:00,2026-07-23T07:05:16.738Z
1997-01-01T02:29:25Z,33.0,57.6,604,0,2,134,23.7,50.8,0,955.8,0,0,27.1,48.4,432,0,1,38,21.5,63.9,400,0,1,19,17.3,76.6,439,0,1,41,22.4,59.1,456,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.28,2026-07-23 07:05:21.737000+00:00,P5[2],,1997-01-01 02:29:25+00:00,2026-07-23T07:05:21.737Z
1997-01-01T02:29:30Z,33.0,57.7,589,0,2,124,23.7,50.8,0,955.8,0,0,27.1,48.4,405,0,1,26,21.5,63.9,400,0,1,19,17.3,76.7,427,0,1,36,22.5,59.1,464,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.28,2026-07-23 07:05:26.738000+00:00,P5[2],,1997-01-01 02:29:30+00:00,2026-07-23T07:05:26.738Z
1997-01-01T02:29:35Z,32.9,57.7,558,0,2,105,23.7,50.8,0,955.8,0,0,27.1,48.4,413,0,1,29,21.5,63.9,400,0,1,19,17.3,76.7,443,0,1,43,22.5,59.1,465,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.28,2026-07-23 07:05:31.780000+00:00,P5[2],,1997-01-01 02:29:35+00:00,2026-07-23T07:05:31.780Z
1997-01-01T02:29:40Z,32.9,57.5,480,0,1,62,23.7,50.8,0,955.8,0,0,27.1,48.4,413,0,1,29,21.5,63.9,400,0,1,19,17.3,76.7,443,0,1,43,22.5,59.1,465,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.28,2026-07-23 07:05:36.738000+00:00,P5[2],,1997-01-01 02:29:40+00:00,2026-07-23T07:05:36.738Z
1997-01-01T02:29:45Z,32.8,57.4,658,0,2,173,23.7,50.8,0,955.8,0,0,27.1,48.4,413,0,1,29,21.5,63.9,400,0,1,19,17.3,76.7,443,0,1,43,22.5,59.1,465,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.28,2026-07-23 07:05:41.737000+00:00,P5[2],,1997-01-01 02:29:45+00:00,2026-07-23T07:05:41.737Z
1997-01-01T02:29:50Z,32.8,57.4,623,0,2,147,23.7,50.8,0,955.8,0,0,27.1,48.4,413,0,1,29,21.5,63.9,400,0,1,19,17.3,76.7,443,0,1,43,22.5,59.1,465,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.28,2026-07-23 07:05:46.737000+00:00,P5[2],,1997-01-01 02:29:50+00:00,2026-07-23T07:05:46.737Z
1997-01-01T02:29:55Z,32.8,57.4,600,0,2,132,23.6,50.9,0,955.8,0,0,27.0,48.4,400,0,1,19,21.4,63.9,400,0,1,19,17.3,76.5,442,0,1,43,22.4,59.1,454,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.18,2026-07-23 07:05:51.738000+00:00,P5[2],,1997-01-01 02:29:55+00:00,2026-07-23T07:05:51.738Z
1997-01-01T02:30:00Z,32.8,57.3,570,0,2,113,23.6,51.0,0,955.8,0,0,27.1,48.5,423,0,1,34,21.4,64.0,400,0,1,19,17.3,76.6,437,0,1,41,22.4,59.1,463,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.21,2026-07-23 07:05:56.738000+00:00,P5[2],,1997-01-01 02:30:00+00:00,2026-07-23T07:05:56.738Z
1997-01-01T02:30:05Z,32.8,57.3,643,0,2,162,23.6,51.0,0,955.7,0,0,27.0,48.5,410,0,1,28,21.4,64.0,400,0,1,19,17.3,76.6,448,0,1,46,22.4,59.1,454,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.18,2026-07-23 07:06:01.737000+00:00,P5[2],,1997-01-01 02:30:05+00:00,2026-07-23T07:06:01.737Z
1997-01-01T02:30:10Z,32.8,57.3,544,0,2,97,23.6,51.0,0,955.8,0,0,27.0,48.5,418,0,1,32,21.4,64.0,400,0,1,19,17.3,76.6,440,0,1,42,22.4,59.1,448,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.18,2026-07-23 07:06:06.738000+00:00,P5[2],,1997-01-01 02:30:10+00:00,2026-07-23T07:06:06.738Z
1997-01-01T02:30:15Z,32.7,57.5,519,0,2,83,23.6,51.0,0,955.7,0,0,27.0,48.5,435,0,1,39,21.4,64.1,400,0,1,19,17.3,76.6,438,0,1,41,22.4,59.1,441,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.18,2026-07-23 07:06:11.737000+00:00,P5[2],,1997-01-01 02:30:15+00:00,2026-07-23T07:06:11.737Z
1997-01-01T02:30:20Z,32.7,57.5,521,0,2,84,23.6,51.0,0,955.7,0,0,27.0,48.5,411,0,1,28,21.4,64.1,400,0,1,19,17.3,76.6,442,0,1,43,22.4,59.1,468,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.18,2026-07-23 07:06:16.737000+00:00,P5[2],,1997-01-01 02:30:20+00:00,2026-07-23T07:06:16.737Z
1997-01-01T02:30:25Z,32.7,58.0,633,0,2,154,23.6,51.0,0,955.7,0,0,27.0,48.5,411,0,1,28,21.4,64.1,400,0,1,19,17.3,76.7,456,0,1,49,22.4,59.2,450,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.18,2026-07-23 07:06:21.736000+00:00,P5[2],,1997-01-01 02:30:25+00:00,2026-07-23T07:06:21.736Z
1997-01-01T02:30:30Z,32.7,58.2,620,0,2,145,23.6,51.0,0,955.7,0,0,27.0,48.5,441,0,1,42,21.4,64.2,400,0,1,19,17.3,76.8,458,0,1,50,22.4,59.1,453,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.18,2026-07-23 07:06:26.737000+00:00,P5[2],,1997-01-01 02:30:30+00:00,2026-07-23T07:06:26.737Z
1997-01-01T02:30:35Z,32.7,58.2,616,0,2,143,23.5,51.0,0,955.7,0,0,27.0,48.5,423,0,1,34,21.4,64.1,400,0,1,19,17.3,76.8,447,0,1,45,22.4,59.1,464,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.130000000000003,2026-07-23 07:06:31.735000+00:00,P5[2],,1997-01-01 02:30:35+00:00,2026-07-23T07:06:31.735Z
1997-01-01T02:30:40Z,32.8,58.3,648,0,2,166,23.5,51.0,0,955.8,0,0,27.0,48.6,453,0,1,48,21.4,64.1,400,0,1,19,17.3,76.8,462,0,1,52,22.3,59.1,458,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.130000000000003,2026-07-23 07:06:36.736000+00:00,P5[2],,1997-01-01 02:30:40+00:00,2026-07-23T07:06:36.736Z
1997-01-01T02:30:45Z,32.8,58.3,651,0,2,168,23.5,51.0,0,955.7,0,0,27.0,48.6,423,0,1,34,21.4,64.1,400,0,1,19,17.4,76.8,447,0,1,45,22.3,59.2,454,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.130000000000003,2026-07-23 07:06:41.736000+00:00,P5[2],,1997-01-01 02:30:45+00:00,2026-07-23T07:06:41.736Z
1997-01-01T02:30:50Z,32.8,58.3,655,0,2,170,23.5,51.0,0,955.7,0,0,27.0,48.6,400,0,1,19,21.4,64.1,400,0,1,19,17.4,76.8,434,0,1,39,22.3,59.2,452,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.130000000000003,2026-07-23 07:06:46.736000+00:00,P5[2],,1997-01-01 02:30:50+00:00,2026-07-23T07:06:46.736Z
1997-01-01T02:30:55Z,32.8,58.3,658,0,2,173,23.5,51.1,0,955.7,0,0,26.9,48.6,425,0,1,35,21.4,64.2,400,0,1,19,17.4,76.8,455,0,1,49,22.3,59.2,445,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.1,2026-07-23 07:06:51.735000+00:00,P5[2],,1997-01-01 02:30:55+00:00,2026-07-23T07:06:51.735Z
1997-01-01T02:31:00Z,32.8,58.3,672,0,2,183,23.5,51.1,0,955.7,0,0,26.9,48.6,433,0,1,39,21.4,64.1,400,0,1,19,17.3,76.8,467,0,1,55,22.3,59.2,461,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.1,2026-07-23 07:06:56.736000+00:00,P5[2],,1997-01-01 02:31:00+00:00,2026-07-23T07:06:56.736Z
1997-01-01T02:31:05Z,32.9,58.3,630,0,2,152,23.5,51.0,0,955.7,0,0,26.9,48.6,434,0,1,39,21.4,64.1,400,0,1,19,17.3,76.8,458,0,1,51,22.3,59.2,457,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.1,2026-07-23 07:07:01.765000+00:00,P5[2],,1997-01-01 02:31:05+00:00,2026-07-23T07:07:01.765Z
1997-01-01T02:31:10Z,32.9,58.3,669,0,2,181,23.5,51.1,0,955.7,0,0,26.9,48.7,443,0,1,43,21.4,64.1,400,0,1,19,17.4,76.8,469,0,1,56,22.3,59.2,458,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.1,2026-07-23 07:07:06.736000+00:00,P5[2],,1997-01-01 02:31:10+00:00,2026-07-23T07:07:06.736Z
1997-01-01T02:31:15Z,32.8,58.3,639,0,2,159,23.5,51.1,0,955.8,0,0,26.9,48.6,420,0,1,33,21.4,64.2,400,0,1,19,17.4,76.9,472,0,1,58,22.3,59.2,486,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.1,2026-07-23 07:07:11.735000+00:00,P5[2],,1997-01-01 02:31:15+00:00,2026-07-23T07:07:11.735Z
1997-01-01T02:31:20Z,32.8,58.2,637,0,2,158,23.5,51.1,0,955.8,0,0,26.9,48.6,420,0,1,33,21.4,64.2,400,0,1,19,17.4,76.9,472,0,1,58,22.3,59.2,486,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.1,2026-07-23 07:07:16.735000+00:00,P5[2],,1997-01-01 02:31:20+00:00,2026-07-23T07:07:16.735Z
1997-01-01T02:31:25Z,32.9,58.3,752,0,3,250,23.5,51.1,0,955.7,0,0,26.9,48.6,413,0,1,29,21.4,64.1,400,0,1,19,17.4,76.9,474,0,1,59,22.3,59.3,474,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.1,2026-07-23 07:07:21.736000+00:00,P5[2],,1997-01-01 02:31:25+00:00,2026-07-23T07:07:21.736Z
1997-01-01T02:31:30Z,32.9,58.5,822,0,3,362,23.4,51.2,0,955.7,0,0,26.9,48.7,400,0,1,18,21.4,64.1,400,0,1,19,17.4,76.9,474,0,1,59,22.3,59.3,447,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.049999999999997,2026-07-23 07:07:26.735000+00:00,P5[2],,1997-01-01 02:31:30+00:00,2026-07-23T07:07:26.735Z
1997-01-01T02:31:35Z,32.9,58.7,803,0,3,306,23.4,51.3,0,955.7,0,0,26.9,48.7,400,0,1,23,21.4,64.1,400,0,1,19,17.3,76.7,503,0,2,74,22.2,59.3,447,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.049999999999997,2026-07-23 07:07:31.735000+00:00,P5[2],,1997-01-01 02:31:35+00:00,2026-07-23T07:07:31.735Z
1997-01-01T02:31:40Z,32.9,58.8,820,0,3,355,23.4,51.3,0,955.7,0,0,26.9,48.7,400,0,1,16,21.4,64.1,400,0,1,19,17.3,76.7,534,0,2,91,22.2,59.3,456,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.049999999999997,2026-07-23 07:07:36.735000+00:00,P5[2],,1997-01-01 02:31:40+00:00,2026-07-23T07:07:36.735Z
1997-01-01T02:31:45Z,32.9,58.3,854,0,3,460,23.4,51.2,0,955.7,0,0,26.8,48.7,400,0,1,14,21.4,64.1,400,0,1,19,17.3,76.6,577,0,2,117,22.2,59.4,458,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.02,2026-07-23 07:07:41.736000+00:00,P5[2],,1997-01-01 02:31:45+00:00,2026-07-23T07:07:41.736Z
1997-01-01T02:31:50Z,32.9,58.5,957,0,4,823,23.4,51.3,0,955.8,0,0,26.8,48.8,413,0,1,30,21.4,64.3,400,0,1,19,17.9,79.0,827,0,3,377,22.2,59.4,468,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.02,2026-07-23 07:07:46.736000+00:00,P5[2],,1997-01-01 02:31:50+00:00,2026-07-23T07:07:46.736Z
1997-01-01T02:31:55Z,32.9,58.6,963,0,4,846,23.4,51.3,0,955.8,0,0,26.8,48.8,404,0,1,26,21.4,64.3,400,0,1,19,17.9,79.0,831,0,3,389,22.2,59.4,457,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.02,2026-07-23 07:07:51.734000+00:00,P5[2],,1997-01-01 02:31:55+00:00,2026-07-23T07:07:51.734Z
1997-01-01T02:32:00Z,32.9,58.5,928,0,4,713,23.4,51.3,0,955.7,0,0,26.8,48.8,422,0,1,34,21.4,64.4,400,0,1,19,17.6,77.5,536,0,2,92,22.2,59.6,481,0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,0,0,0,0,24.02,2026-07-23 07:07:56.737000+00:00,P5[2],,1997-01-01 02:32:00+00:00,2026-07-23T07:07:56.737Z
1997-01-01T02:32:05Z,32.493,61.765,540,0,2,95,26.696,50.813,0,955.822,0,0,29.274,51.369,433,0,1,39,26.476,59.035,418,0,1,31,19.51,76.863,459,0,1,51,24.946,60.846,431,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.425400000000003,2026-07-21 08:02:48.415000+00:00,Idle[2],,1997-01-01 02:32:05+00:00,2026-07-21T08:02:48.415Z
1997-01-01T02:32:10Z,32.465,61.794,560,0,2,107,26.666,50.766,0,955.747,0,0,29.276,51.307,441,0,1,42,26.403,59.005,424,0,1,34,19.472,76.877,456,0,1,50,25.007,60.895,424,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.3964,2026-07-21 08:02:53.349000+00:00,Idle[2],,1997-01-01 02:32:10+00:00,2026-07-21T08:02:53.349Z
1997-01-01T02:32:15Z,32.382,61.669,500,0,2,72,26.666,50.766,0,955.747,0,0,29.276,51.307,442,0,1,43,26.403,59.005,424,0,1,35,19.472,76.877,435,0,1,39,25.007,60.895,435,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.3964,2026-07-21 08:02:58.330000+00:00,Idle[2],,1997-01-01 02:32:15+00:00,2026-07-21T08:02:58.330Z
1997-01-01T02:32:20Z,32.323,61.647,411,0,1,28,26.661,50.69,0,955.795,0,0,29.228,51.216,419,0,1,32,26.387,58.959,412,0,1,29,19.473,76.96,450,0,1,47,24.91,60.871,421,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.3763,2026-07-21 08:03:03.328000+00:00,Idle[2],,1997-01-01 02:32:20+00:00,2026-07-21T08:03:03.328Z
1997-01-01T02:32:25Z,32.325,61.348,428,0,1,36,26.64,50.666,0,955.847,0,0,29.214,51.134,401,0,1,24,26.342,58.935,411,0,1,29,19.447,76.993,456,0,1,50,24.862,60.818,400,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.3526,2026-07-21 08:03:08.333000+00:00,Idle[2],,1997-01-01 02:32:25+00:00,2026-07-21T08:03:08.333Z
1997-01-01T02:32:30Z,32.289,61.463,403,0,1,25,26.605,50.613,0,955.736,0,0,29.196,51.159,479,0,1,61,26.315,58.889,411,0,1,29,19.411,76.96,461,0,1,52,24.965,60.824,424,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.324300000000004,2026-07-21 08:03:13.349000+00:00,Idle[2],,1997-01-01 02:32:30+00:00,2026-07-21T08:03:13.349Z
1997-01-01T02:32:35Z,32.265,61.648,400,0,1,23,26.605,50.613,0,955.736,0,0,29.196,51.159,453,0,1,48,26.315,58.889,401,0,1,24,19.411,76.96,443,0,1,43,24.965,60.824,405,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.324300000000004,2026-07-21 08:03:18.331000+00:00,Idle[2],,1997-01-01 02:32:35+00:00,2026-07-21T08:03:18.331Z
1997-01-01T02:32:40Z,32.289,61.708,419,0,1,32,26.544,50.479,0,955.754,0,0,29.135,50.985,422,0,1,33,26.275,58.877,407,0,1,27,19.407,76.996,459,0,1,51,25.008,60.577,426,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.267500000000002,2026-07-21 08:03:23.327000+00:00,Idle[2],,1997-01-01 02:32:40+00:00,2026-07-21T08:03:23.327Z
1997-01-01T02:32:45Z,32.228,61.626,428,0,1,36,26.544,50.479,0,955.754,0,0,29.122,50.957,456,0,1,50,26.275,58.877,413,0,1,29,19.382,76.962,457,0,1,50,24.84,60.541,427,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.2636,2026-07-21 08:03:28.330000+00:00,Idle[2],,1997-01-01 02:32:45+00:00,2026-07-21T08:03:28.330Z
1997-01-01T02:32:50Z,32.257,61.789,424,0,1,34,26.534,50.473,0,955.766,0,0,29.137,50.915,460,0,1,51,26.235,58.82,404,0,1,26,19.365,77.02,455,0,1,49,24.902,60.477,409,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.2551,2026-07-21 08:03:33.330000+00:00,Idle[2],,1997-01-01 02:32:50+00:00,2026-07-21T08:03:33.330Z
1997-01-01T02:32:55Z,32.257,61.789,427,0,1,36,26.509,50.414,0,955.699,0,0,29.144,50.906,454,0,1,48,26.22,58.79,412,0,1,29,19.366,77.089,444,0,1,44,24.93,60.397,416,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.2417,2026-07-21 08:03:38.330000+00:00,Idle[2],,1997-01-01 02:32:55+00:00,2026-07-21T08:03:38.330Z
1997-01-01T02:33:00Z,32.294,61.834,457,0,1,50,26.484,50.39,0,955.827,0,0,29.139,50.825,465,0,1,54,26.163,58.797,400,0,1,18,19.343,77.155,455,0,1,49,24.886,60.301,424,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.2163,2026-07-21 08:03:43.326000+00:00,Idle[2],,1997-01-01 02:33:00+00:00,2026-07-21T08:03:43.326Z
1997-01-01T02:33:05Z,32.294,61.834,482,0,1,62,26.464,50.367,0,955.795,0,0,29.166,50.728,463,0,1,53,26.15,58.762,420,0,1,33,19.338,77.151,446,0,1,45,24.895,60.201,422,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.2118,2026-07-21 08:03:48.333000+00:00,Idle[2],,1997-01-01 02:33:05+00:00,2026-07-21T08:03:48.333Z
1997-01-01T02:33:10Z,32.384,62.191,507,0,2,76,26.464,50.367,0,955.795,0,0,29.166,50.728,475,0,1,59,26.15,58.762,428,0,1,36,19.338,77.151,448,0,1,46,24.895,60.201,423,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.2118,2026-07-21 08:03:53.328000+00:00,Idle[2],,1997-01-01 02:33:10+00:00,2026-07-21T08:03:53.328Z
1997-01-01T02:33:15Z,32.431,62.101,502,0,2,73,26.438,50.32,0,955.756,0,0,29.091,50.586,409,0,1,28,26.098,58.778,429,0,1,37,19.338,77.175,449,0,1,46,24.739,60.195,441,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.1659,2026-07-21 08:03:58.331000+00:00,Idle[2],,1997-01-01 02:33:15+00:00,2026-07-21T08:03:58.331Z
1997-01-01T02:33:20Z,32.395,62.029,551,0,2,101,26.418,50.244,0,955.808,0,0,29.057,50.584,402,0,1,25,26.07,58.785,431,0,1,38,19.364,77.254,471,0,1,57,24.811,60.194,417,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.140099999999997,2026-07-21 08:04:03.328000+00:00,Idle[2],,1997-01-01 02:33:20+00:00,2026-07-21T08:04:03.328Z
1997-01-01T02:33:25Z,32.363,61.874,458,0,1,51,26.393,50.255,0,955.741,0,0,28.984,50.527,400,0,1,18,26.054,58.754,438,0,1,41,19.358,77.353,460,0,1,52,24.701,60.192,414,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.1025,2026-07-21 08:04:08.328000+00:00,Idle[2],,1997-01-01 02:33:25+00:00,2026-07-21T08:04:08.328Z
1997-01-01T02:33:30Z,32.372,61.92,444,0,1,44,26.393,50.255,0,955.741,0,0,28.984,50.527,438,0,1,41,26.054,58.754,435,0,1,39,19.358,77.353,451,0,1,47,24.701,60.192,423,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.1025,2026-07-21 08:04:13.328000+00:00,Idle[2],,1997-01-01 02:33:30+00:00,2026-07-21T08:04:13.328Z
1997-01-01T02:33:35Z,32.405,62.107,446,0,1,45,26.373,50.243,0,955.71,0,0,28.989,50.595,452,0,1,48,26.024,58.794,429,0,1,37,19.351,77.408,449,0,1,46,24.708,60.262,400,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.088,2026-07-21 08:04:18.324000+00:00,Idle[2],,1997-01-01 02:33:35+00:00,2026-07-21T08:04:18.324Z
1997-01-01T02:33:40Z,32.39,62.177,443,0,1,43,26.353,50.202,0,955.706,0,0,28.981,50.582,437,0,1,40,25.997,58.866,420,0,1,32,19.295,77.463,463,0,1,53,24.629,60.256,424,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.070200000000003,2026-07-21 08:04:23.326000+00:00,Idle[2],,1997-01-01 02:33:40+00:00,2026-07-21T08:04:23.326Z
1997-01-01T02:33:45Z,32.451,62.115,464,0,1,53,26.338,50.231,0,955.738,0,0,28.944,50.556,429,0,1,37,25.986,58.792,65535,0,1,65425,19.315,77.564,454,0,1,49,24.642,60.305,434,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.0494,2026-07-21 08:04:28.329000+00:00,Idle[2],,1997-01-01 02:33:45+00:00,2026-07-21T08:04:28.329Z
1997-01-01T02:33:50Z,32.468,62.127,457,0,1,50,26.327,50.213,0,955.806,0,0,28.932,50.576,450,0,1,47,25.975,58.81,552,0,2,102,19.3,77.539,459,0,1,51,24.653,60.205,437,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.0381,2026-07-21 08:04:33.327000+00:00,Idle[2],,1997-01-01 02:33:50+00:00,2026-07-21T08:04:33.327Z
1997-01-01T02:33:55Z,32.431,61.719,490,0,2,67,26.302,50.16,0,955.711,0,0,28.918,50.517,429,0,1,37,25.927,58.838,557,0,2,104,19.312,77.546,465,0,1,54,24.627,60.258,430,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.0118,2026-07-21 08:04:38.729000+00:00,Idle[2],,1997-01-01 02:33:55+00:00,2026-07-21T08:04:38.729Z
1997-01-01T02:34:00Z,32.422,61.534,475,0,1,59,26.287,50.183,0,955.771,0,0,28.975,50.564,444,0,1,44,25.915,58.825,475,0,1,59,19.3,77.565,439,0,1,41,24.736,60.154,421,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,27.019,2026-07-21 08:04:43.727000+00:00,Idle[2],,1997-01-01 02:34:00+00:00,2026-07-21T08:04:43.727Z
1997-01-01T02:34:05Z,32.428,61.224,454,0,1,48,26.267,50.194,0,955.684,0,0,28.943,50.474,430,0,1,37,25.866,58.829,463,0,1,53,19.278,77.602,470,0,1,56,24.723,60.081,427,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,26.989600000000003,2026-07-21 08:04:48.323000+00:00,Idle[2],,1997-01-01 02:34:05+00:00,2026-07-21T08:04:48.323Z
1997-01-01T02:34:10Z,32.428,61.224,425,0,1,35,26.267,50.194,0,955.684,0,0,28.943,50.474,431,0,1,37,25.866,58.829,470,0,1,57,19.278,77.602,440,0,1,42,24.723,60.081,417,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,26.989600000000003,2026-07-21 08:04:53.324000+00:00,Idle[2],,1997-01-01 02:34:10+00:00,2026-07-21T08:04:53.324Z
1997-01-01T02:34:15Z,32.381,61.231,433,0,1,38,26.257,50.078,0,955.78,0,0,28.94,50.392,429,0,1,37,25.866,58.829,458,0,1,50,19.286,77.61,452,0,1,48,24.672,59.964,421,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,26.983700000000002,2026-07-21 08:04:58.325000+00:00,Idle[2],,1997-01-01 02:34:15+00:00,2026-07-21T08:04:58.325Z
