timestamp,outside_t,outside_h,outside_c,outside_p,outside_a,outside_v,room_1_t,room_1_h,room_1_c,room_1_p,room_1_a,room_1_v,room_2_t,room_2_h,room_2_c,room_2_p,room_2_a,room_2_v,room_3_t,room_3_h,room_3_c,room_3_p,room_3_a,room_3_v,supply_t,supply_h,supply_c,supply_p,supply_a,supply_v,return_t,return_h,return_c,return_p,return_a,return_v,mixed_t,mixed_h,mixed_c,mixed_p,mixed_a,mixed_v,cooler_t,cooler_h,cooler_c,cooler_p,cooler_a,cooler_v,heated_t,heated_h,heated_c,heated_p,heated_a,heated_v,mixer,fan,flowrate,coolerState,heaterState,humidifierState,Tz_weighted,supply_t_original,source,Tz_weighted_ema
1997-01-01 00:10:00+00:00,32.160833333333336,63.60675,446.6666666666667,0.0,1.25,44.416666666666664,27.970583333333334,64.50441666666667,0.0,955.7279166666667,0.0,0.0,31.897499999999997,62.24183333333334,434.0833333333333,0.0,1.0,39.166666666666664,31.474166666666665,66.76758333333333,567.6666666666666,0.0,2.0,111.33333333333333,25.592166666666667,52.904666666666664,400.0,0.0,1.0,16.916666666666668,28.125249999999998,69.45166666666667,428.75,0.0,1.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,29.849375,,Idle[1],29.908400083593776
1997-01-01 00:11:00+00:00,32.29966666666667,63.053,449.5833333333333,0.0,1.1666666666666667,46.75,27.951999999999998,62.59283333333334,0.0,955.7090833333333,0.0,0.0,31.870583333333332,60.5665,428.5833333333333,0.0,1.0,36.583333333333336,31.45883333333333,65.32491666666667,562.0833333333334,0.0,2.0,108.0,25.084416666666666,53.29566666666667,407.6666666666667,0.0,1.0,25.916666666666668,28.022750000000002,67.91966666666667,435.4166666666667,0.0,1.0,39.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,29.828941666666665,,Idle[1],29.900454241901066
1997-01-01 00:12:00+00:00,32.32066666666667,62.58633333333333,461.0833333333333,0.0,1.25,53.25,27.92658333333333,60.60108333333333,0.0,955.7949166666667,0.0,0.0,31.837666666666667,58.62125,426.25,0.0,1.0,34.916666666666664,31.357333333333333,62.88858333333334,546.75,0.0,2.0,98.83333333333333,24.057,55.40475,433.5833333333333,0.0,1.1666666666666667,39.333333333333336,27.839250000000003,66.62508333333334,434.0,0.0,1.0,39.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.333333333333336,0.0,0.0,0.0,0.0,29.786058333333333,,Idle[1],29.889014651044292
1997-01-01 00:13:00+00:00,32.521166666666666,61.77916666666667,499.75,0.0,1.8333333333333333,72.16666666666667,27.507833333333334,55.503083333333336,0.0,955.8050833333333,0.0,0.0,30.370500000000003,54.91958333333333,400.0,0.0,1.0,6.166666666666667,28.122416666666666,60.95916666666667,483.25,0.0,1.5,63.25,20.72475,76.47466666666666,463.9166666666667,0.0,1.0,53.5,26.060666666666666,65.379,409.5833333333333,0.0,1.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,28.489549999999998,,Idle[1],29.749068185939862
1997-01-01 00:14:00+00:00,32.63008333333333,61.233000000000004,484.3333333333333,0.0,1.5833333333333333,64.16666666666667,27.263916666666663,53.51125,0.0,955.8169166666667,0.0,0.0,29.916416666666667,53.66975,400.0,0.0,1.0,9.916666666666666,27.399416666666667,60.455999999999996,16714.416666666668,0.0,11.666666666666666,10955.166666666666,20.183833333333336,76.46933333333332,458.25,0.0,1.0,50.666666666666664,25.608416666666667,63.80433333333334,407.8333333333333,0.0,1.0,26.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,28.086766666666666,,Idle[1],29.582838034012543
1997-01-01 00:15:00+00:00,32.64208333333333,61.175000000000004,486.6666666666667,0.0,1.5833333333333333,64.5,27.042833333333334,52.19083333333333,0.0,955.8312500000001,0.0,0.0,29.56675,52.67058333333333,405.0833333333333,0.0,1.0,21.916666666666668,26.973583333333334,59.768,459.8333333333333,0.0,1.0833333333333333,51.833333333333336,19.78975,76.40775000000001,452.0833333333333,0.0,1.0,47.5,25.425833333333333,62.32749999999999,404.9166666666667,0.0,1.0,22.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,27.786158333333333,,Idle[1],29.40317006394462
1997-01-01 00:16:00+00:00,32.58583333333333,60.3525,442.8333333333333,0.0,1.3333333333333333,40.416666666666664,26.054583333333337,51.04983333333333,0.0,955.652,0.0,0.0,28.606083333333334,51.3065,434.4166666666667,0.0,1.0,39.166666666666664,26.618900000000004,49.38975,349.6666666666667,0.0,0.8333333333333334,26.916666666666668,19.088416666666664,75.98033333333333,446.4166666666667,0.0,1.0,45.083333333333336,24.55125,60.63633333333333,416.5833333333333,0.0,1.0,31.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,65.83333333333333,0.0,0.0,0.0,0.0,27.53772,,Idle[1],29.21662505755016
1997-01-01 00:17:00+00:00,33.791666666666664,56.84166666666667,493.25,0.0,1.5833333333333333,68.91666666666667,22.2,50.0,0.0,954.8416666666667,0.0,0.0,25.15833333333333,48.275,429.25,0.0,1.0,36.5,,0.0,0.0,0.0,0.0,0.0,16.724999999999998,72.43333333333334,424.9166666666667,0.0,1.0,34.5,21.458333333333332,56.86666666666667,414.8333333333333,0.0,1.0,30.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,,,P6[3],29.21662505755016
1997-01-01 00:18:00+00:00,33.74166666666667,56.541666666666664,555.4166666666666,0.0,1.5833333333333333,108.83333333333333,22.100000000000005,50.01666666666667,0.0,954.8833333333333,0.0,0.0,25.366666666666664,47.666666666666664,427.9166666666667,0.0,1.0,36.25,,0.0,0.0,0.0,0.0,0.0,16.7,72.46666666666667,430.25,0.0,1.0,37.416666666666664,21.416666666666668,56.833333333333336,427.5,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,,,P6[3],29.21662505755016
1997-01-01 00:19:00+00:00,33.8,56.85,527.25,0.0,2.0,87.58333333333333,22.100000000000005,50.09166666666667,0.0,954.7999999999998,0.0,0.0,25.474999999999998,47.300000000000004,424.25,0.0,1.0,34.25,,0.0,0.0,0.0,0.0,0.0,16.716666666666665,72.34166666666667,417.3333333333333,0.0,1.0,31.416666666666668,21.399999999999995,56.85833333333333,426.1666666666667,0.0,1.0,35.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,,,P6[3],29.21662505755016
1997-01-01 00:20:00+00:00,33.8,57.074999999999996,504.3333333333333,0.0,1.8333333333333333,74.58333333333333,22.03333333333333,50.025,0.0,954.7999999999998,0.0,0.0,25.5,47.1,419.3333333333333,0.0,1.0,32.5,,0.0,0.0,0.0,0.0,0.0,16.708333333333332,72.10000000000001,418.4166666666667,0.0,1.0,31.75,21.358333333333334,56.74166666666667,425.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,,,P6[3],29.21662505755016
1997-01-01 00:21:00+00:00,33.791666666666664,57.65833333333333,574.75,0.0,2.0,116.5,22.0,50.0,0.0,954.8083333333333,0.0,0.0,25.5,46.975,420.1666666666667,0.0,1.0,32.25,,0.0,0.0,0.0,0.0,0.0,16.933333333333334,73.10833333333333,442.5833333333333,0.0,1.1666666666666667,44.25,21.308333333333334,56.79999999999999,419.0,0.0,1.0,32.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,,,P6[3],29.21662505755016
1997-01-01 00:22:00+00:00,33.81666666666666,57.61666666666667,514.75,0.0,1.75,80.66666666666667,22.0,50.449999999999996,0.0,954.7916666666666,0.0,0.0,25.5,47.36666666666667,422.1666666666667,0.0,1.0,33.333333333333336,,0.0,0.0,0.0,0.0,0.0,18.05,77.05,479.5,0.0,1.3333333333333333,64.08333333333333,21.358333333333334,57.28333333333333,416.5833333333333,0.0,1.0,30.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,,,P6[3],29.21662505755016
1997-01-01 00:23:00+00:00,33.74166666666667,57.11666666666667,486.4166666666667,0.0,1.4166666666666667,65.33333333333333,22.0,51.199999999999996,0.0,954.7999999999998,0.0,0.0,25.5,48.09166666666667,424.0,0.0,1.0,34.333333333333336,,0.0,0.0,0.0,0.0,0.0,17.183333333333334,72.73333333333333,433.8333333333333,0.0,1.0,38.916666666666664,21.458333333333332,57.86666666666667,412.1666666666667,0.0,1.0,29.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,,,P6[3],29.21662505755016
1997-01-01 00:24:00+00:00,33.78333333333333,56.775,532.1666666666666,0.0,1.75,93.0,21.90833333333333,51.29999999999999,0.0,954.8249999999999,0.0,0.0,25.474999999999998,48.09166666666667,424.0,0.0,1.0,34.416666666666664,,0.0,0.0,0.0,0.0,0.0,16.9,72.64166666666667,436.8333333333333,0.0,1.0,40.666666666666664,21.316666666666666,57.99166666666667,420.0,0.0,1.0,32.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,,,P6[3],29.21662505755016
1997-01-01 00:25:00+00:00,33.75,56.65,459.5833333333333,0.0,1.0833333333333333,51.416666666666664,21.899999999999995,51.25833333333333,0.0,954.7916666666666,0.0,0.0,25.441666666666666,47.99166666666667,430.0833333333333,0.0,1.0,37.333333333333336,,0.0,0.0,0.0,0.0,0.0,16.8,72.875,431.6666666666667,0.0,1.0,38.0,21.3,58.01666666666667,412.9166666666667,0.0,1.0,29.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,,,P6[3],29.21662505755016
1997-01-01 00:26:00+00:00,33.766666666666666,57.449999999999996,603.5833333333334,0.0,2.0833333333333335,141.5,21.875,51.25833333333333,0.0,954.7916666666666,0.0,0.0,25.399999999999995,47.88333333333333,5838.5,0.0,1.0,35.75,,0.0,0.0,0.0,0.0,0.0,16.775000000000002,73.1,434.1666666666667,0.0,1.0,39.166666666666664,21.208333333333332,58.025,413.6666666666667,0.0,1.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,,,P6[3],29.21662505755016
