timestamp,outside_t,outside_h,outside_c,outside_p,outside_a,outside_v,room_1_t,room_1_h,room_1_c,room_1_p,room_1_a,room_1_v,room_2_t,room_2_h,room_2_c,room_2_p,room_2_a,room_2_v,room_3_t,room_3_h,room_3_c,room_3_p,room_3_a,room_3_v,supply_t,supply_h,supply_c,supply_p,supply_a,supply_v,return_t,return_h,return_c,return_p,return_a,return_v,mixed_t,mixed_h,mixed_c,mixed_p,mixed_a,mixed_v,cooler_t,cooler_h,cooler_c,cooler_p,cooler_a,cooler_v,heated_t,heated_h,heated_c,heated_p,heated_a,heated_v,mixer,fan,flowrate,coolerState,heaterState,humidifierState,Tz_weighted,supply_t_original
2026-07-23T03:33:51.719Z,29.758,68.033,508,0,2,76,23.597,48.962,0,957.72,0,0,27.179,46.136,424,0,1,35,24.58,53.239,467,0,1,55,18.61843383495814,66.382,400,0,1,21,22.718,55.217,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.8682,18.559
2026-07-23T03:33:56.719Z,29.758,68.033,508,0,2,76,23.597,48.962,0,957.72,0,0,27.179,46.136,424,0,1,35,24.58,53.239,467,0,1,55,18.606547067966513,66.382,400,0,1,21,22.718,55.217,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.8682,18.559
2026-07-23T03:34:01.719Z,29.758,68.033,508,0,2,76,23.597,48.962,0,957.72,0,0,27.179,46.136,424,0,1,35,24.58,53.239,467,0,1,55,18.59703765437321,66.382,400,0,1,21,22.718,55.217,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.8682,18.559
2026-07-23T03:34:06.719Z,29.758,68.033,508,0,2,76,23.597,48.962,0,957.72,0,0,27.179,46.136,424,0,1,35,24.58,53.239,467,0,1,55,18.58943012349857,66.382,400,0,1,21,22.718,55.217,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.8682,18.559
2026-07-23T03:34:11.719Z,29.758,68.033,508,0,2,76,23.597,48.962,0,957.72,0,0,27.179,46.136,424,0,1,35,24.58,53.239,467,0,1,55,18.583344098798857,66.382,400,0,1,21,22.718,55.217,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.8682,18.559
2026-07-23T03:34:16.718Z,29.758,68.033,508,0,2,76,23.597,48.962,0,957.72,0,0,27.179,46.136,424,0,1,35,24.58,53.239,467,0,1,55,18.578475279039086,66.382,400,0,1,21,22.718,55.217,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.8682,18.559
2026-07-23T03:34:21.719Z,29.758,68.033,508,0,2,76,23.597,48.962,0,957.72,0,0,27.179,46.136,424,0,1,35,24.58,53.239,467,0,1,55,18.57458022323127,66.382,400,0,1,21,22.718,55.217,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.8682,18.559
2026-07-23T03:34:26.718Z,29.758,68.033,508,0,2,76,23.597,48.962,0,957.72,0,0,27.179,46.136,424,0,1,35,24.58,53.239,467,0,1,55,18.571464178585018,66.382,400,0,1,21,22.718,55.217,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.8682,18.559
2026-07-23T03:34:31.719Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.516571342868016,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:34:36.718Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.472657074294414,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:34:41.718Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.437525659435533,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:34:46.719Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.409420527548427,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:34:51.718Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.386936422038744,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:34:56.717Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.368949137630995,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:35:01.718Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.354559310104797,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:35:06.718Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.34304744808384,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:35:11.718Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.333837958467075,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:35:16.717Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.326470366773663,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:35:21.718Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.32057629341893,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:35:26.756Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.315861034735146,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:35:31.717Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.31208882778812,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:35:36.717Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.309071062230498,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:35:41.716Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.3066568497844,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:35:46.717Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.30472547982752,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:35:51.717Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.303180383862017,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:35:56.717Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.301944307089617,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:36:01.717Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.300955445671693,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:36:06.717Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.300164356537355,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:36:11.717Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.299531485229885,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:36:16.718Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.299025188183908,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:36:21.777Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.298620150547126,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:36:26.716Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.2982961204377,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:36:31.716Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.298036896350162,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:36:36.722Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.29782951708013,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:36:41.722Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.297663613664106,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:36:46.718Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.297530890931288,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:36:51.717Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.29742471274503,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:36:56.723Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.297339770196025,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:37:01.716Z,29.864,67.392,446,0,1,45,23.572,48.938,0,957.68,0,0,27.189,45.992,435,0,1,40,24.798,53.11,438,0,1,41,18.297271816156822,67.035,400,0,1,20,22.752,55.187,412,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,24.9023,18.297
2026-07-23T03:37:06.773Z,30.059,67.852,400,0,1,10,23.471,48.654,0,957.634,0,0,27.038,45.705,464,0,0,53,25.364,51.459,455,0,1,49,18.298320730280984,49.25,484,0,1,64,23.716,52.88,415,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9197,26.873
2026-07-23T03:37:11.722Z,30.092,67.811,417,0,1,31,23.471,48.654,0,957.634,0,0,27.038,45.705,464,0,0,53,25.364,51.459,455,0,1,49,18.30241925811063,49.25,484,0,1,64,23.716,52.88,415,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9197,26.873
2026-07-23T03:37:16.722Z,30.098,67.778,440,0,1,42,23.471,48.642,0,957.578,0,0,27.072,45.746,432,0,0,38,25.701,51.324,65369,0,1,39,18.311037942775076,49.566,449,0,1,46,24.234,52.212,428,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9973,26.931
2026-07-23T03:37:21.716Z,30.098,67.778,462,0,1,53,23.481,48.619,0,957.622,0,0,27.089,45.707,445,0,0,44,25.757,51.163,438,0,1,41,18.325277565473403,49.582,490,0,2,67,24.382,51.911,412,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0186,26.962
2026-07-23T03:37:26.717Z,30.127,67.68,472,0,1,58,23.481,48.619,0,957.622,0,0,27.089,45.707,432,0,0,38,25.757,51.163,459,0,1,51,18.34594309786049,49.582,476,0,1,60,24.382,51.911,428,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,25.0186,26.962
2026-07-23T03:37:31.750Z,30.122,67.499,480,0,1,62,23.461,48.676,0,957.563,0,0,27.109,45.725,436,0,0,40,25.897,50.911,430,0,1,37,18.373602863955867,49.537,489,0,2,66,24.617,51.436,428,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,50,0,0,0,0,25.0426,27.024
2026-07-23T03:37:36.716Z,30.122,67.499,474,0,1,59,23.461,48.676,0,957.563,0,0,27.109,45.725,458,0,0,51,25.897,50.911,465,0,1,54,18.408635869670775,49.537,492,0,2,68,24.617,51.436,407,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,53,0,0,0,0,25.0426,27.024
2026-07-23T03:37:41.715Z,30.096,67.614,421,0,1,33,23.491,48.7,0,957.61,0,0,27.117,45.693,430,0,0,37,25.972,50.848,454,0,1,49,18.451269666429827,49.538,909,0,3,646,24.609,51.128,424,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,57,0,0,0,0,25.075000000000003,26.913
2026-07-23T03:37:46.756Z,30.104,67.766,458,0,1,51,23.502,48.7,0,957.681,0,0,27.139,45.681,440,0,0,42,26.048,50.687,643,0,2,161,18.50161064206834,49.623,772,0,3,269,24.318,50.941,420,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,55,0,0,0,0,25.1023,28.073
2026-07-23T03:37:51.721Z,30.13,67.686,531,0,2,89,23.497,48.671,0,957.673,0,0,27.177,45.706,432,0,0,38,26.048,50.687,461,0,1,52,18.559668253550182,46.653,460,0,1,51,24.074,51.108,419,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,55,0,0,0,0,25.111200000000004,29.29
2026-07-23T03:37:56.722Z,30.128,67.331,584,0,2,121,23.497,48.671,0,957.673,0,0,27.177,45.706,443,0,0,44,26.048,50.687,442,0,1,43,18.625374413142076,46.653,467,0,1,55,24.074,51.108,433,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,55,0,0,0,0,25.111200000000004,29.29
2026-07-23T03:38:01.715Z,30.12,67.151,614,0,2,141,23.497,48.596,0,957.728,0,0,27.191,45.619,459,0,0,51,26.095,49.83,451,0,1,47,18.698598997353017,45.306,585,0,2,122,23.939,51.394,434,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,100,0,0,0,0,25.1248,30.15
2026-07-23T03:38:06.721Z,30.127,66.927,666,0,2,179,23.512,48.279,0,957.974,0,0,27.217,45.456,444,0,0,44,26.096,50.46,470,0,1,56,18.779162254085826,49.809,660,0,2,174,23.985,51.586,452,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,66,0,0,0,0,25.1403,30.495
2026-07-23T03:38:11.721Z,30.062,66.89,609,0,2,138,23.512,48.279,0,957.974,0,0,27.217,45.456,444,0,0,44,26.096,50.46,470,0,1,56,18.866844728358373,49.809,660,0,2,174,23.985,51.586,452,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,57,0,0,0,0,25.1403,30.495
2026-07-23T03:38:16.759Z,30.093,66.656,651,0,2,168,23.512,48.279,0,957.974,0,0,27.217,45.456,429,0,0,37,26.096,50.46,464,0,1,53,18.961395202880585,49.809,490,0,2,67,23.985,51.586,429,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,59,0,0,0,0,25.1403,30.495
2026-07-23T03:38:21.721Z,30.095,66.629,608,0,2,137,23.527,48.435,0,957.72,0,0,27.2,45.763,438,0,0,41,26.033,50.32,455,0,1,49,19.06253705051602,45.08,488,0,2,66,24.291,51.806,432,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,59,0,0,0,0,25.1301,31.438
2026-07-23T03:38:26.715Z,30.087,66.746,589,0,2,125,23.552,48.499,0,957.732,0,0,27.165,45.795,441,0,0,42,26.052,50.401,477,0,1,60,19.169973316251145,44.144,515,0,2,80,24.386,51.639,457,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,59,0,0,0,0,25.1359,32.02
2026-07-23T03:38:31.720Z,30.124,67.027,590,0,2,125,23.547,48.493,0,957.752,0,0,27.179,45.822,424,0,0,35,26.067,50.394,450,0,1,46,19.283390782770756,43.544,534,0,2,91,24.477,51.525,430,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,59,0,0,0,0,25.1406,32.369
2026-07-23T03:38:36.717Z,30.15,67.263,629,0,2,152,23.562,48.592,0,957.748,0,0,27.163,45.804,427,0,0,36,26.095,50.422,449,0,1,46,19.402463222918314,43.114,522,0,2,84,24.599,51.406,437,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,59,0,0,0,0,25.1489,32.648
2026-07-23T03:38:41.720Z,30.15,67.263,634,0,2,155,23.577,48.581,0,957.799,0,0,27.184,45.882,448,0,0,46,26.095,50.422,472,0,1,57,19.526854001664205,43.114,510,0,2,77,24.599,51.406,457,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,59,0,0,0,0,25.1627,32.648
2026-07-23T03:38:46.720Z,30.143,67.513,561,0,2,107,23.577,48.581,0,957.799,0,0,27.184,45.882,452,0,0,48,26.095,50.422,477,0,1,60,19.65621815768036,42.771,509,0,2,77,24.727,51.287,456,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,59,0,0,0,0,25.1627,32.881
2026-07-23T03:38:51.757Z,30.143,67.513,584,0,2,121,23.587,48.627,0,957.759,0,0,27.173,45.959,428,0,0,36,26.18,50.53,489,0,2,66,19.790204068599945,42.445,520,0,2,83,24.856,51.075,447,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,25.1814,33.089
2026-07-23T03:38:56.721Z,30.148,67.479,573,0,2,115,23.592,48.679,0,957.74,0,0,27.194,45.97,428,0,0,36,26.213,50.546,460,0,1,51,19.928454783225114,42.217,529,0,2,88,24.949,50.915,449,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,25.1968,33.275
2026-07-23T03:39:01.721Z,30.177,67.441,597,0,2,130,23.608,48.65,0,957.735,0,0,27.178,46.067,409,0,0,27,26.281,50.518,436,0,1,40,20.070609087293214,42.044,446,0,1,45,25.024,50.727,438,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,25.2136,33.372
2026-07-23T03:39:06.720Z,30.227,67.532,630,0,2,153,23.638,48.697,0,957.755,0,0,27.189,46.101,443,0,0,43,26.34,50.569,463,0,1,53,20.21630235608974,41.923,439,0,1,42,25.12,50.604,435,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,25.2437,33.423
2026-07-23T03:39:11.719Z,30.203,67.499,558,0,2,105,23.663,48.778,0,957.822,0,0,27.207,46.156,417,0,0,31,26.386,50.558,441,0,1,42,20.36516723653871,41.865,447,0,1,45,25.182,50.479,442,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,25.2708,33.423
2026-07-23T03:39:16.720Z,30.194,67.401,527,0,2,87,23.668,48.778,0,957.802,0,0,27.22,46.219,427,0,0,36,26.452,50.475,439,0,1,41,20.516834192874967,41.952,430,0,1,37,25.288,50.309,439,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,25.2904,33.324
2026-07-23T03:39:21.719Z,30.186,67.263,492,0,2,68,23.668,48.778,0,957.802,0,0,27.22,46.219,421,0,0,33,26.452,50.475,433,0,1,39,20.670931943181994,41.952,443,0,1,43,25.288,50.309,436,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,25.2904,33.324
2026-07-23T03:39:26.720Z,30.233,67.279,507,0,2,76,23.688,48.727,0,957.751,0,0,27.218,46.256,438,0,0,41,26.497,50.474,438,0,1,41,20.827087808622206,42.117,441,0,1,43,25.403,50.22,437,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,25.3088,33.152
2026-07-23T03:39:31.720Z,30.257,67.156,518,0,2,82,23.714,48.848,0,957.845,0,0,27.231,46.349,453,0,0,48,26.554,50.486,445,0,1,44,20.98492799282116,42.376,435,0,1,40,25.451,50.113,423,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,25.3371,32.833
2026-07-23T03:39:36.719Z,30.27,66.756,514,0,2,80,23.714,48.975,0,957.845,0,0,27.263,46.401,445,0,0,44,26.613,50.506,431,0,1,38,21.14407780537491,42.645,429,0,1,37,25.531,50.001,436,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,25.3585,32.534
2026-07-23T03:39:41.719Z,30.288,66.869,536,0,2,92,23.714,48.998,0,957.818,0,0,27.268,46.475,413,0,0,29,26.613,50.506,448,0,1,46,21.304161840655933,43.069,427,0,1,36,25.607,49.969,433,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,25.36,32.142
2026-07-23T03:39:46.719Z,30.303,67.174,489,0,2,67,23.759,49.063,0,957.778,0,0,27.274,46.579,456,0,0,50,26.613,50.506,445,0,1,44,21.464804120857828,43.069,424,0,1,34,25.607,49.969,434,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,25.384300000000003,32.142
2026-07-23T03:39:51.719Z,30.295,67.119,481,0,1,62,23.759,49.063,0,957.778,0,0,27.274,46.579,439,0,0,41,26.613,50.506,434,0,1,39,21.625628210431096,43.551,443,0,1,43,25.628,49.846,439,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,25.384300000000003,31.652
2026-07-23T03:39:56.720Z,30.317,67.2,444,0,1,44,23.784,49.109,0,957.762,0,0,27.283,46.652,447,0,0,45,26.767,50.396,425,0,1,35,21.786257307631757,43.988,438,0,1,41,25.656,49.839,416,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,25.430300000000003,31.305
2026-07-23T03:40:01.720Z,30.313,67.084,408,0,1,27,23.799,49.162,0,957.813,0,0,27.245,46.724,444,0,0,44,26.841,50.39,430,0,1,37,21.94631431776025,44.406,437,0,1,40,25.686,49.854,427,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,25.4412,30.933
2026-07-23T03:40:06.718Z,30.39,67.199,429,0,1,37,23.819,49.22,0,957.789,0,0,27.22,46.718,408,0,0,27,26.848,50.367,426,0,1,35,22.105421911752547,44.971,424,0,1,35,25.693,49.815,419,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,25.4451,30.576
2026-07-23T03:40:11.718Z,30.355,67.15,435,0,1,39,23.83,49.237,0,957.749,0,0,27.179,46.886,406,0,0,26,26.874,50.359,423,0,1,34,22.263202573053047,45.434,428,0,1,36,25.699,49.923,442,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,25.4435,30.198
