timestamp,outside_t,fan_pct,mixer_pct,mixer_area_cm2,mixer_area_m2,air_velocity_m_s,volumetric_flow_m3_s,mass_flow_kg_s
2026-07-21T08:31:13.327Z,32.621,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:31:18.328Z,32.676,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:31:23.327Z,32.686,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:31:28.327Z,32.721,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:31:33.327Z,32.741,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:31:38.380Z,32.782,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:31:43.327Z,32.806,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:31:48.326Z,32.791,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:31:53.326Z,32.761,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:31:58.326Z,32.741,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:32:03.325Z,32.72,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:32:08.326Z,32.683,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:32:13.327Z,32.647,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:32:18.325Z,32.601,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:32:23.325Z,32.601,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:32:28.325Z,32.633,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:32:33.327Z,32.633,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:32:38.325Z,32.665,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:32:43.326Z,32.689,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:32:48.325Z,32.665,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:32:53.324Z,32.665,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:32:58.325Z,32.626,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:33:03.324Z,32.681,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:33:08.324Z,32.7,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:33:13.326Z,32.721,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:33:18.324Z,32.76,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:33:23.324Z,32.792,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:33:28.324Z,32.792,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:33:33.331Z,32.766,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:33:38.324Z,32.719,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:33:43.325Z,32.679,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:33:48.330Z,32.707,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:33:53.323Z,32.75,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:33:58.325Z,32.779,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:34:03.329Z,32.779,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:34:08.329Z,32.825,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:34:13.323Z,32.825,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:34:18.329Z,32.83,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:34:23.329Z,32.809,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:34:28.323Z,32.683,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:34:33.329Z,32.66,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:34:38.328Z,32.676,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:34:43.329Z,32.712,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:34:48.323Z,32.776,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:34:53.329Z,32.805,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:34:58.329Z,32.816,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:35:03.329Z,32.816,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:35:08.324Z,32.766,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:35:13.350Z,32.729,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:35:18.325Z,32.729,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:35:23.388Z,32.775,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:35:28.325Z,32.775,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:35:33.328Z,32.761,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:35:38.326Z,32.761,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:35:43.379Z,32.774,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:35:48.326Z,32.815,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:35:53.326Z,32.818,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:35:58.326Z,32.833,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:36:03.326Z,32.878,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:36:08.326Z,32.882,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:36:13.329Z,32.884,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:36:18.327Z,32.93,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:36:23.327Z,32.892,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:36:28.326Z,32.817,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:36:33.326Z,32.8,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:36:38.326Z,32.776,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:36:43.325Z,32.783,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:36:48.326Z,32.757,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:36:53.325Z,32.732,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:36:58.326Z,32.732,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:37:03.325Z,32.784,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:37:08.325Z,32.784,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:37:13.325Z,32.702,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:37:18.325Z,32.702,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:37:23.325Z,32.707,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:37:28.325Z,32.763,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:37:33.325Z,32.673,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:37:38.324Z,32.661,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:37:43.324Z,32.657,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:37:48.325Z,32.641,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:37:53.324Z,32.623,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:37:58.324Z,32.596,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:38:03.324Z,32.578,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:38:08.324Z,32.596,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:38:13.330Z,32.638,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:38:18.324Z,32.688,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:38:23.324Z,32.696,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:38:28.323Z,32.672,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:38:33.323Z,32.69,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:38:38.323Z,32.69,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:38:43.359Z,32.721,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:38:48.323Z,32.721,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:38:53.323Z,32.658,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:38:58.329Z,32.658,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:39:03.322Z,32.644,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:39:08.328Z,32.625,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:39:13.329Z,32.571,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:39:18.329Z,32.632,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:39:23.329Z,32.627,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:39:28.329Z,32.615,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:39:33.329Z,32.631,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:39:38.328Z,32.614,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:39:43.328Z,32.609,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:39:48.328Z,32.583,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:39:53.328Z,32.629,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:39:58.328Z,32.666,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:40:03.327Z,32.666,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:40:08.328Z,32.68,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:40:13.327Z,32.68,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:40:18.327Z,32.733,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:40:23.327Z,32.733,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:40:28.326Z,32.775,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:40:33.327Z,32.773,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:40:38.326Z,32.808,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:40:43.327Z,32.775,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:40:48.327Z,32.682,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:40:53.327Z,32.649,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:40:58.326Z,32.662,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:41:03.325Z,32.652,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:41:08.325Z,32.598,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:41:13.325Z,32.604,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:41:18.324Z,32.609,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:41:23.325Z,32.541,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:41:28.324Z,32.513,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:41:33.325Z,32.513,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:41:38.324Z,32.414,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:41:43.326Z,32.414,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:41:48.368Z,32.337,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:41:53.325Z,32.337,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:41:58.323Z,32.339,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:42:03.324Z,32.384,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:42:08.324Z,32.434,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:42:13.324Z,32.512,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:42:18.324Z,32.56,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:42:23.323Z,32.62,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:42:28.329Z,32.643,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:42:33.324Z,32.578,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:42:38.331Z,32.468,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:42:43.323Z,32.478,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:42:48.358Z,32.499,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:42:53.324Z,32.518,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:42:58.323Z,32.565,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:43:03.329Z,32.569,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:43:08.324Z,32.602,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:43:13.323Z,32.602,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:43:18.328Z,32.642,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:43:23.323Z,32.645,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:43:28.329Z,32.648,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:43:33.329Z,32.68,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:43:38.329Z,32.746,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:43:43.329Z,32.762,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:43:48.328Z,32.775,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:43:53.328Z,32.798,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:43:58.328Z,32.696,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:44:03.328Z,32.719,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:44:08.328Z,32.722,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:44:13.328Z,32.74,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:44:18.328Z,32.753,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:44:23.328Z,32.696,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:44:28.326Z,32.724,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:44:33.328Z,32.659,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:44:38.327Z,32.659,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:44:43.326Z,32.68,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:44:48.327Z,32.68,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:44:53.327Z,32.745,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:44:58.326Z,32.745,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:45:03.326Z,32.755,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:45:08.326Z,32.729,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:45:13.326Z,32.684,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:45:18.326Z,32.7,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:45:23.326Z,32.646,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:45:28.325Z,32.566,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:45:33.326Z,32.648,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:45:38.326Z,32.684,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:45:43.325Z,32.708,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:45:48.366Z,32.755,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:45:53.325Z,32.753,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:45:58.328Z,32.796,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:46:03.325Z,32.831,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:46:08.325Z,32.862,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:46:13.324Z,32.869,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:46:18.325Z,32.869,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:46:23.324Z,32.789,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:46:28.324Z,32.789,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:46:33.324Z,32.696,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:46:38.325Z,32.696,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:46:43.325Z,32.651,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:46:48.324Z,32.61,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:46:53.324Z,32.64,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:46:58.324Z,32.642,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:47:03.323Z,32.622,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:47:08.324Z,32.601,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:47:13.323Z,32.61,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:47:18.360Z,32.615,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:47:23.324Z,32.631,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:47:28.329Z,32.622,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:47:33.330Z,32.631,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:47:38.328Z,32.65,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:47:43.329Z,32.65,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:47:48.329Z,32.634,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:47:53.329Z,32.634,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:47:58.329Z,32.666,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:48:03.329Z,32.701,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:48:08.329Z,32.724,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:48:13.328Z,32.748,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:48:18.328Z,32.74,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:48:23.328Z,32.781,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:48:28.328Z,32.789,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:48:33.324Z,32.805,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:48:38.327Z,32.821,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:48:43.327Z,32.822,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:48:48.328Z,32.831,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:48:53.369Z,32.807,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:48:58.327Z,32.767,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:49:03.326Z,32.792,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:49:08.327Z,32.821,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:49:13.327Z,32.778,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:49:18.326Z,32.777,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:49:23.326Z,32.777,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:49:28.325Z,32.823,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:49:33.326Z,32.823,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:49:38.325Z,32.841,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:49:43.326Z,32.801,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:49:48.325Z,32.73,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:49:53.325Z,32.692,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:49:58.325Z,32.69,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:50:03.325Z,32.71,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:50:08.325Z,32.69,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:50:13.324Z,32.598,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:50:18.324Z,32.612,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:50:23.364Z,32.549,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:50:28.324Z,32.527,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:50:33.325Z,32.485,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:50:38.324Z,32.485,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:50:43.325Z,32.516,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:50:48.324Z,32.516,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:50:53.325Z,32.54,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:50:58.324Z,32.54,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:51:03.331Z,32.572,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:51:08.330Z,32.598,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:51:13.330Z,32.62,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:51:18.330Z,32.643,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:51:23.324Z,32.586,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:51:28.330Z,32.504,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:51:33.331Z,32.448,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:51:38.330Z,32.473,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:51:43.323Z,32.526,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:51:48.329Z,32.554,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:51:53.329Z,32.579,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:51:58.329Z,32.653,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:52:03.328Z,32.656,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:52:08.329Z,32.685,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:52:13.328Z,32.719,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:52:18.328Z,32.719,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:52:23.328Z,32.619,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:52:28.328Z,32.619,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:52:33.329Z,32.552,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:52:38.328Z,32.524,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:52:43.328Z,32.495,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:52:48.327Z,32.495,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:52:53.328Z,32.511,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
2026-07-21T08:52:58.328Z,32.517,69,0,0,0.0,8.74,0.08305899737193374,0.09967079684632049
